cluster_label,risk_score,risk_level,count
2,0.3857847358758958,Rendah,90
3,0.44933667567674346,Rendah,88
0,0.48113018151722015,Sedang,102
1,0.572567759740949,Tinggi,84
4,0.578335397574256,Tinggi,105
