id_kabupaten,nama_kabupaten,PC1,PC2
IDN.1.2_1,AcehBarat,0.06565342383479678,-0.12055251803420529
IDN.1.1_1,AcehBaratDaya,-0.015007016542505025,-0.0009129202132674777
IDN.1.3_1,AcehBesar,0.04309831026139033,-0.05815216480109919
IDN.1.4_1,AcehJaya,0.1290928088882055,-0.06302790533789486
IDN.1.5_1,AcehSelatan,0.01851536608760662,-0.08624838609846551
IDN.1.6_1,AcehSingkil,0.013008509594729767,-0.02163131932318338
IDN.1.7_1,AcehTamiang,-0.11256526121447719,0.021092328126872152
IDN.1.8_1,AcehTengah,0.042019123958002336,-0.19179783945624695
IDN.1.9_1,AcehTenggara,0.012494296052280252,-0.029875316160138332
IDN.1.10_1,AcehTimur,-0.031605648966671174,-0.08182728915923902
IDN.1.11_1,AcehUtara,-0.05603112760053808,-0.018876824620112337
IDN.1.12_1,BandaAceh,-0.14767373233122816,0.026453758303787718
IDN.1.13_1,BenerMeriah,-0.04030128646670361,-0.12010661744117397
IDN.1.14_1,Bireuen,0.00015856346987075387,-0.033033678965102065
IDN.1.15_1,GayoLues,0.03673534995831085,-0.07938255010924998
IDN.1.16_1,Langsa,-0.051877269186914265,0.02132133921767733
IDN.1.17_1,Lhokseumawe,-0.10681858965134994,0.03702127599202179
IDN.1.18_1,NaganRaya,0.046816992361309206,-0.0793008961592258
IDN.1.20_1,Pidie,0.05288823866613346,-0.15168725274941436
IDN.1.19_1,PidieJaya,0.06390178027214477,-0.16057548868182714
IDN.1.21_1,Sabang,-0.16067248803642686,0.0007041989342024893
IDN.1.22_1,Simeulue,0.14753334081417202,-0.23667336935361605
IDN.1.23_1,Subulussalam,0.1388979498646884,-0.1148527961902359
IDN.2.1_1,Badung,-0.1773776085071075,0.08530798961435379
IDN.2.2_1,Bangli,-0.050707418185772735,-0.02873232192608044
IDN.2.3_1,Buleleng,0.03430305487222263,-0.10123182830616874
IDN.2.4_1,Denpasar,-0.17489203491984961,0.08831494094009648
IDN.2.5_1,Gianyar,0.050092543549938195,0.03003792911781759
IDN.2.6_1,Jembrana,-0.0632872431182584,0.008525550255940963
IDN.2.7_1,Karangasem,-0.010249923291016039,-0.19565434062862053
