id_kabupaten,nama_kabupaten,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.13.4_1,Banjarmasin,0.0,0.0,0.0,0.0,1,0.1515872432311641,Rendah,-0.8581945212779137,0.005407658173843699
IDN.13.5_1,BaritoKuala,0.0006124948958758677,0.7840606384513481,0.8719325157446435,0.41777777777777775,0,0.4140255678027285,Tinggi,0.34426630713180895,-0.25529270692429196
IDN.13.6_1,HuluSungaiSelatan,0.0002041649652919559,0.6600645532334816,0.8436223167271388,0.14533333333333334,0,0.4140255678027285,Tinggi,0.20212455853781985,-0.18603145308522895
IDN.13.7_1,HuluSungaiTengah,0.0002041649652919559,0.5363463858769193,0.685499287009377,0.025333333333333333,2,0.32230948651565205,Sedang,-0.007681073086735601,-0.11377528375875977
IDN.13.8_1,HuluSungaiUtara,0.0004083299305839118,0.7863903399761334,0.8848429212472513,0.4046666666666667,0,0.4140255678027285,Tinggi,0.3529509368403333,-0.25553717950584065
IDN.13.9_1,KotaBaru,0.004695794201714986,0.7756468925512826,0.8457014767103371,0.06492753623188406,0,0.4140255678027285,Tinggi,0.2789939113558294,-0.10514428151020079
IDN.14.10_1,MurungRaya,0.002245814618211515,0.7804379718743059,0.9011928349192262,0.0303030303030303,0,0.4140255678027285,Tinggi,0.3149375363380197,-0.11790263575205324
IDN.14.11_1,PalangkaRaya,0.0002041649652919559,0.5577181179596739,0.7128142974031371,0.018666666666666665,2,0.32230948651565205,Sedang,0.02529236331325302,-0.11552185959236362
IDN.14.12_1,PulangPisau,0.0030624744793793387,0.8100731348457122,0.8735692275929406,0.21155555555555552,0,0.4140255678027285,Tinggi,0.3400301584797182,-0.16296831216567795
IDN.14.13_1,Seruyan,0.002245814618211515,0.7498262035474383,0.8765440844530845,0.23103030303030303,0,0.4140255678027285,Tinggi,0.30012496517287,-0.1972675599868796
IDN.14.14_1,Sukamara,0.0004083299305839118,0.7592765298874975,0.9519528490366691,0.096,0,0.4140255678027285,Tinggi,0.3407683821762605,-0.17792731411041177
IDN.14.1_1,BaritoSelatan,0.0008166598611678236,0.6377021829909282,0.7324348885334913,0.26066666666666666,2,0.32230948651565205,Sedang,0.12582415903356858,-0.18658206957304035
IDN.14.2_1,BaritoTimur,0.0002041649652919559,0.5279205947207614,0.6747303623328498,0.013333333333333332,2,0.32230948651565205,Sedang,-0.022426599769516997,-0.10735449326975238
IDN.14.3_1,BaritoUtara,0.0012249897917517355,0.7978510132812772,0.8271279344800102,0.014888888888888887,0,0.4140255678027285,Tinggi,0.2766268128589001,-0.06983823126123961
IDN.14.4_1,GunungMas,0.0016333197223356473,0.7716300376795058,0.9080965322817013,0.1725,0,0.4140255678027285,Tinggi,0.3299762796906437,-0.18095888986095127
IDN.14.5_1,Kapuas,0.0014291547570436914,0.7963439079385389,0.9222152096557629,0.05485714285714286,0,0.4140255678027285,Tinggi,0.34338076947089846,-0.13164786761670094
IDN.14.6_1,Katingan,0.0016333197223356473,0.7618682319303167,0.8121814916772856,0.246,0,0.4140255678027285,Tinggi,0.26798167828981156,-0.16769700751293523
IDN.14.7_1,KotawaringinBarat,0.0016333197223356473,0.7364281134912513,0.8659709866734366,0.05516666666666666,0,0.4140255678027285,Tinggi,0.26225236474335845,-0.12917761995342955
IDN.14.8_1,KotawaringinTimur,0.0010208248264597796,0.7053942415988904,0.8505557209981256,0.4149333333333333,0,0.4140255678027285,Tinggi,0.27217532642121156,-0.27588051020613963
IDN.14.9_1,Lamandau,0.0008166598611678236,0.7294365432738286,0.883756414849983,0.013333333333333332,0,0.4140255678027285,Tinggi,0.26385643221945265,-0.1247386712389931
IDN.16.1_1,Batam,0.0008166598611678236,0.7427474894758764,0.881541465657171,0.013333333333333332,0,0.4140255678027285,Tinggi,0.2721358571572251,-0.11821930818406272
IDN.16.2_1,Bintan,0.004899959167006942,0.769040846836698,0.8962058993294939,0.11627777777777777,0,0.4140255678027285,Tinggi,0.31380171405943436,-0.15209244611399314
IDN.16.3_1,Karimun,0.0010208248264597796,0.7033581744484828,0.8142563166751661,0.2184,0,0.4140255678027285,Tinggi,0.2231534455189731,-0.1822689663832582
IDN.16.4_1,KepulauanAnambas,0.005104124132298897,0.8312364154348671,0.9271351894615467,0.16479999999999997,0,0.4140255678027285,Tinggi,0.38567668808329725,-0.1603323058085587
IDN.16.5_1,Lingga,0.005104124132298897,0.8160541265022366,0.9001167096069644,0.16986666666666667,0,0.4140255678027285,Tinggi,0.3572419374012318,-0.15556437413735016
IDN.16.6_1,Natuna,0.009595753368721928,0.8551020830923446,0.9310810590283572,0.11889361702127658,0,0.4140255678027285,Tinggi,0.4007309622940315,-0.13145134409738146
IDN.16.7_1,Tanjungpinang,0.0002041649652919559,0.5212132511156089,0.6661577693591106,1.0,2,0.32230948651565205,Sedang,0.08472585065462745,-0.49261810827877395
IDN.17.10_1,Pringsewu,0.0012249897917517355,0.6531156172293567,0.6054400688146765,0.15533333333333332,2,0.32230948651565205,Sedang,0.04035047205287989,-0.07772524225661168
IDN.17.11_1,Tanggamus,0.0587995100040833,0.7393323900815245,0.4944394948425717,0.04160648148148148,2,0.32230948651565205,Sedang,0.021902055312086444,0.09401355360102504
IDN.17.12_1,TulangBawangBarat,0.0004083299305839118,0.6635951587169749,0.7055430430205096,0.026666666666666665,2,0.32230948651565205,Sedang,0.09898524412120846,-0.07163334572010538
IDN.17.13_1,Tulangbawang,0.0010208248264597796,0.7369365288639139,0.8112025355674292,0.2824,0,0.4140255678027285,Tinggi,0.2533575956960078,-0.1921187778791471
IDN.17.14_1,WayKanan,0.005308289097590854,0.6249507325057806,0.628455968740879,0.2568205128205128,2,0.32230948651565205,Sedang,0.04749812874675363,-0.1373584183212351
IDN.17.1_1,BandarLampung,0.0002041649652919559,0.34905538503459105,0.4461244148718941,0.013333333333333332,1,0.1515872432311641,Rendah,-0.30504795760664527,-0.07087336873004221
IDN.17.2_1,LampungBarat,0.26888525928950596,0.8180843183253849,0.578785203372333,0.032523411794482406,0,0.4140255678027285,Tinggi,0.15488618875247073,0.22992898073631535
IDN.17.3_1,LampungSelatan,0.04614128215598204,0.7949731735123712,0.5804667428947945,0.053504424778761064,0,0.4140255678027285,Tinggi,0.11989819547812075,0.06236982803348003
IDN.17.4_1,LampungTengah,0.007554103715802368,0.7236864940681526,0.5689028158298416,0.138990990990991,0,0.4140255678027285,Tinggi,0.06646626975747805,-0.02061449375088922
IDN.17.5_1,LampungTimur,0.0018374846876276032,0.7659403028310509,0.6709163287269577,0.19081481481481483,0,0.4140255678027285,Tinggi,0.1707018261049854,-0.07642254029643437
IDN.17.6_1,LampungUtara,0.002654144548795427,0.5954559643946036,0.5784228522267245,0.21128205128205127,2,0.32230948651565205,Sedang,-0.01298106720171488,-0.10934972174934045
IDN.17.7_1,Mesuji,0.0002041649652919559,0.6252962342206101,0.7991852541843005,0.013333333333333332,2,0.32230948651565205,Sedang,0.13143471011848296,-0.12721510695734853
