cluster_label,risk_score,risk_level,count
0,0.035362695661308965,Sangat Rendah,38
1,0.27848456029118235,Rendah,85
2,0.28559175355582544,Sedang,143
3,0.38247362418021114,Tinggi,112
4,0.5288322548451485,Ekstrem,124
