id_kabupaten,nama_kabupaten,PC1,PC2
IDN.1.2_1,AcehBarat,-0.20038060744006625,-0.10597529083840274
IDN.1.1_1,AcehBaratDaya,-0.09091777834137427,-0.09200614362746307
IDN.1.3_1,AcehBesar,-0.16446325655292293,-0.08641090838852594
IDN.1.4_1,AcehJaya,-0.1912381974980244,-0.020670693716860478
IDN.1.5_1,AcehSelatan,-0.1309435743000643,-0.1090606595498077
IDN.1.6_1,AcehSingkil,-0.09999208566680207,-0.0685951956638502
IDN.1.7_1,AcehTamiang,-0.06743802270413923,-0.1635710944286095
IDN.1.8_1,AcehTengah,-0.13279067020157598,-0.07706111630463597
IDN.1.9_1,AcehTenggara,-0.11028176197043715,-0.0928953027479974
IDN.1.10_1,AcehTimur,-0.11890666285784546,-0.16989826774381994
IDN.1.11_1,AcehUtara,-0.09529341296468374,-0.14251831931610337
IDN.1.12_1,BandaAceh,-0.05263492006902509,-0.18290975601050918
IDN.1.13_1,BenerMeriah,-0.13298689919420226,-0.1677091518049697
IDN.1.14_1,Bireuen,-0.12161331166529821,-0.09328632499682943
IDN.1.15_1,GayoLues,-0.1601522903532584,-0.11115940451843398
IDN.1.16_1,Langsa,-0.12224923243865427,-0.11195158957498286
IDN.1.17_1,Lhokseumawe,-0.06564753365435233,-0.14221250688212606
IDN.1.18_1,NaganRaya,-0.17299749539246445,-0.09781131275948896
IDN.1.20_1,Pidie,-0.19470359674515592,-0.12494913685649556
IDN.1.19_1,PidieJaya,-0.20562103375536922,-0.08398207128491564
IDN.1.21_1,Sabang,-0.030669513196781073,-0.20720010074683098
IDN.1.22_1,Simeulue,-0.2518798493173421,-0.010857862065514423
IDN.1.23_1,Subulussalam,-0.19797901040744714,-0.022782281486206424
IDN.2.1_1,Badung,0.08242870726481549,-0.15484991731183229
IDN.2.2_1,Bangli,-0.06826437881624747,-0.12408718486809456
IDN.2.3_1,Buleleng,-0.169402647327194,-0.1157671712968229
IDN.2.4_1,Denpasar,0.07940197975096719,-0.14943116685483848
IDN.2.5_1,Gianyar,-0.09347455932932625,-0.010794971631503003
IDN.2.6_1,Jembrana,-0.056388017091737186,-0.12099172849803275
IDN.2.7_1,Karangasem,-0.1519604919650145,-0.1650065945654145
IDN.2.8_1,Klungkung,0.013828495862795942,-0.10039719977579842
IDN.2.9_1,Tabanan,-0.043822574371038925,-0.12399402786153269
IDN.3.4_1,Bangka,-0.3620806343780405,0.2120665501547504
IDN.3.1_1,BangkaBarat,-0.38395356493302346,0.13592902039855437
IDN.3.2_1,BangkaSelatan,-0.3585874518193706,0.12894896858680605
IDN.3.3_1,BangkaTengah,-0.401558735821373,0.17274978221795
IDN.3.6_1,Belitung,0.07198918772547863,0.6078433800002678
IDN.3.5_1,BelitungTimur,-0.2447653079731713,0.2704744657906737
IDN.3.7_1,Pangkalpinang,1.113781897803848,0.01087100997772572
IDN.4.1_1,Cilegon,0.0802970177176045,0.1260138211997155
IDN.4.2_1,KotaSerang,-0.02094558880791636,-0.01208005349814334
IDN.4.3_1,KotaTangerang,1.113781897803848,0.01087100997772572
IDN.4.4_1,Lebak,-0.12433426169074568,-0.015758652144062357
IDN.4.5_1,Pandeglang,-0.12256094065467138,-0.011873760178946369
IDN.4.6_1,Serang,-0.03855327325053959,0.08492365464591933
IDN.4.8_1,Tangerang,0.17180531737860025,0.16783335419938716
IDN.4.7_1,TangerangSelatan,1.113781897803848,0.01087100997772572
IDN.5.4_1,Bengkulu,-0.020763661409612555,-0.07822908418058594
IDN.5.1_1,BengkuluSelatan,-0.13144782392210586,0.05401706098160908
IDN.5.2_1,BengkuluTengah,-0.11021441577168933,-0.04271463290326205
IDN.5.3_1,BengkuluUtara,-0.14895759130838782,0.013206585126838366
IDN.5.5_1,Kaur,-0.1172517875525868,-0.029147095039243287
IDN.5.6_1,Kepahiang,-0.15795411517232727,-0.058781216906798606
IDN.5.7_1,Lebong,-0.11181533486369466,-0.11151635689124917
IDN.5.8_1,Mukomuko,-0.259106705653378,0.04498607805409638
IDN.5.9_1,RejangLebong,-0.11009310708557918,-0.09545457643072364
IDN.5.10_1,Seluma,-0.1470066641670299,-0.02651112403446776
IDN.6.1_1,Boalemo,-0.11926858760221914,-0.05903192077090191
IDN.6.2_1,BoneBolango,-0.07296478799291817,-0.011133886571565
IDN.6.3_1,DanauLimboto,1.113781897803848,0.01087100997772572
IDN.6.5_1,Gorontalo,-0.13099396018334097,-0.11032471357059959
IDN.6.4_1,GorontaloUtara,-0.11490555200707109,-0.1091683174325947
IDN.6.6_1,KotaGorontalo,-0.12792633105267448,0.00010814982138718232
IDN.6.7_1,Pohuwato,-0.13097204333050838,-0.06037957660398008
IDN.7.1_1,JakartaBarat,1.113781897803848,0.01087100997772572
IDN.7.2_1,JakartaPusat,1.113781897803848,0.01087100997772572
IDN.7.3_1,JakartaSelatan,1.113781897803848,0.01087100997772572
IDN.7.4_1,JakartaTimur,0.09811030485011579,0.39042105661996884
IDN.7.5_1,JakartaUtara,1.113781897803848,0.01087100997772572
