id_kabupaten,nama_kabupaten,PC1,PC2
IDN.1.10_1,AcehTimur,-0.0979945256073037,0.05069809587841188
IDN.1.11_1,AcehUtara,-0.033241989125732285,0.013365379381026126
IDN.1.12_1,BandaAceh,-0.023283484171071844,-0.02878968450493946
IDN.1.13_1,BenerMeriah,-0.10348934374644447,0.04835935791533146
IDN.1.14_1,Bireuen,0.01016565228370081,0.018360709032268205
IDN.1.15_1,GayoLues,-0.04470146492035498,0.037392944914682334
IDN.1.16_1,Langsa,-0.12366654995396698,-0.09428631165977862
IDN.1.17_1,Lhokseumawe,-0.1804693585651621,-0.09197348743499416
IDN.1.18_1,NaganRaya,0.16821270936670574,0.1407043049747002
IDN.1.19_1,PidieJaya,0.1235987610350856,0.0875312864917609
IDN.1.1_1,AcehBaratDaya,0.031122856893920026,0.04525764728009805
IDN.1.20_1,Pidie,-0.008137853929945038,0.09736430088324799
IDN.1.21_1,Sabang,-0.08771395518101688,0.0028417715754407527
IDN.1.22_1,Simeulue,0.14804664550675561,0.15908933519423366
IDN.1.23_1,Subulussalam,0.08111747093475685,0.09622504888754888
IDN.1.2_1,AcehBarat,0.024996000820367015,0.08952790375341378
IDN.1.3_1,AcehBesar,-0.024609225524160006,0.01753159667104897
IDN.1.4_1,AcehJaya,0.08128615321525412,0.037994201935879685
IDN.1.5_1,AcehSelatan,-0.01667453083406234,0.07141719237964606
IDN.1.6_1,AcehSingkil,0.24271503218670876,0.16078868583080405
IDN.1.7_1,AcehTamiang,0.21074241871757848,-0.08078733599948676
IDN.1.8_1,AcehTengah,-0.04077795061859124,0.01168865369593386
IDN.1.9_1,AcehTenggara,-0.06960411006535394,0.006074153887939113
IDN.10.10_1,Jepara,0.2930901951738888,-0.16951279701771677
IDN.10.11_1,Karanganyar,-0.15340497534946218,-0.13513136479063584
IDN.10.12_1,Kebumen,-0.001972326028993221,-0.015204164456623696
IDN.10.13_1,Kendal,0.240637221159821,0.1251098072886786
IDN.10.14_1,Klaten,-0.22466304132593407,-0.008170995659093612
IDN.10.15_1,KotaMagelang,-0.8581945212779137,0.005407658173843699
IDN.10.16_1,KotaPekalongan,-0.020178655903174025,-0.38220335730320915
IDN.10.17_1,KotaSemarang,0.28445869632844356,-0.14696763783898698
IDN.10.18_1,KotaTegal,-0.8581945212779137,0.005407658173843699
IDN.10.19_1,Kudus,-0.0002907552890093479,-0.11021181624585398
IDN.10.1_1,Banjarnegara,-0.1601688414319633,0.023646791212311197
IDN.10.20_1,Magelang,-0.13911071760643068,-0.05408064202445398
IDN.10.21_1,Pati,0.06862759595485135,-0.09206132772889222
IDN.10.22_1,Pekalongan,-0.27281663655415245,-0.04498647185612589
IDN.10.23_1,Pemalang,0.12978054056133137,-0.15257658584456374
IDN.10.24_1,Purbalingga,-0.2738563225114625,-0.04040883293172669
IDN.10.25_1,Purworejo,-0.023346376162631688,0.011050924550419602
IDN.10.26_1,Rembang,0.1580333399860795,-0.11805837775879757
IDN.10.27_1,Salatiga,-0.19936133994187155,-0.06758672235331772
IDN.10.28_1,Semarang,-0.18577107650229463,-0.032294533679461876
IDN.10.29_1,Sragen,0.024047150039759102,-0.10721557251428486
IDN.10.2_1,Banyumas,-0.0494881982264036,-0.03248519033426384
IDN.10.30_1,Sukoharjo,-0.2920362444229634,-0.06659506720108344
IDN.10.31_1,Surakarta,-0.3508106071972822,-0.14878948948964005
IDN.10.32_1,Tegal,-0.09398039154936788,-0.06605950891791175
IDN.10.33_1,Temanggung,-0.18089283074851292,-0.04379752598752341
IDN.10.34_1,WadukKedungombo,-0.8581945212779137,0.005407658173843699
IDN.10.35_1,Wonogiri,0.02258030693543278,-0.011600544051942756
IDN.10.36_1,Wonosobo,-0.10957519570357077,0.018094652665983618
IDN.10.3_1,Batang,-0.023155417305640524,0.03312488579201388
IDN.10.4_1,Blora,-0.019052681134946625,-0.03692647995600279
IDN.10.5_1,Boyolali,-0.030115581376188305,0.024430396207143396
IDN.10.6_1,Brebes,-0.015549945663113518,-0.06296646232209549
IDN.10.7_1,Cilacap,0.11587531083904978,0.10116492596595592
IDN.10.8_1,Demak,-0.17407545096964638,-0.06436301172409052
IDN.10.9_1,Grobogan,-0.13046955799332316,-0.09391010618432631
IDN.11.10_1,Kediri,-0.04743703158026258,-0.03495600062363471
IDN.11.11_1,KotaBlitar,-0.8581945212779137,0.005407658173843699
IDN.11.12_1,KotaKediri,-0.3544315531329243,-0.05184824729480387
IDN.11.13_1,KotaMadiun,-0.8581945212779137,0.005407658173843699
IDN.11.14_1,KotaMalang,-0.8581945212779137,0.005407658173843699
