cluster_label,risk_score,risk_level,count
0,0.03415628203053354,Sangat Rendah,37
1,0.2616537952133117,Rendah,107
2,0.29683602261126607,Sedang,131
3,0.39176695628351155,Tinggi,102
4,0.5292827944111778,Ekstrem,125
