id_kabupaten,nama_kabupaten,frekuensi_gempa,seismic_density,mag_p95,mag_std,b_value,depth_std,depth_skew,shallow_ratio,event_concentration,centroid_lat,centroid_lon,cluster_label,risk_score,risk_level
IDN.6.4_1,GorontaloUtara,648.0,0.37977384436072864,4.76398339235,0.9088839175964578,0.18748292360398125,164.46198119049598,1.887563442088372,0.7993827160493827,0.0030864197530864196,1.481397079037037,122.67258761929013,2,0.40494091256738873,Tinggi
IDN.6.6_1,KotaGorontalo,6.0,0.09210084082802071,4.98149309025,1.209065130249996,0.2709288402470662,40.41163198882223,-0.5989432470004048,0.3333333333333333,0.16666666666666666,0.5100854890000001,123.05593038333332,1,0.299195162306965,Sedang
IDN.6.7_1,Pohuwato,1202.0,0.2755854598676441,4.277055204600001,0.7393362155722036,0.26637323106576466,64.99485368365869,0.8217744304652226,0.2878535773710483,0.004159733777038269,0.46772436945590684,121.78891816613975,2,0.40494091256738873,Tinggi
IDN.7.1_1,JakartaBarat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.7.2_1,JakartaPusat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.7.3_1,JakartaSelatan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.7.4_1,JakartaTimur,1.0,0.005354291864833469,4.674786691,0.0,1.0,0.0,0.0,0.0,1.0,-6.192215919,106.8865662,0,0.17115232769754612,Rendah
IDN.7.5_1,JakartaUtara,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.7.6_1,KepulauanSeribu,16.0,1.8531886623392455,5.4984044142499995,0.7871073394367691,0.4164931201194906,137.53738885602465,-0.21529933074337212,0.3125,0.0625,-5.445191296375,106.569146025,2,0.40494091256738873,Tinggi
IDN.8.1_1,BatangHari,5.0,0.0009139637466855174,4.8996548134,0.6273388057691227,0.48723410730181144,76.7183159356356,0.9159239299058732,0.6,0.2,-1.6664677132,103.0767918,1,0.299195162306965,Sedang
IDN.8.2_1,Bungo,11.0,0.0023420926088068197,4.229144139500001,0.608717293092399,0.3698629780307936,96.17824361805816,-0.3389878510995312,0.36363636363636365,0.09090909090909091,-1.5337097975454546,101.83469126363637,0,0.17115232769754612,Rendah
IDN.8.3_1,Jambi,1.0,0.005834929196516103,5.160922411,0.0,1.0,0.0,0.0,1.0,1.0,-1.579255939,103.5939331,1,0.299195162306965,Sedang
IDN.8.4_1,Kerinci,27.0,0.007926517853747095,4.42487092,0.7045378866871769,0.3754723181199043,76.31076813486635,1.863942665582411,0.5185185185185185,0.037037037037037035,-2.1295805076296297,101.51907435185186,0,0.17115232769754612,Rendah
IDN.8.5_1,Merangin,187.0,0.025171439554141778,4.5973138158,0.5573662400349397,0.24887271183749604,62.6942068086233,-1.080342844526579,0.1657754010695187,0.0106951871657754,-2.317985141438503,101.99956032299465,2,0.40494091256738873,Tinggi
IDN.8.6_1,MuaroJambi,3.0,0.0005434600936445881,5.3075317034,1.1753005920331263,0.32003984596321994,2.8867513459481287,-1.7320508075688772,1.0,0.3333333333333333,-1.7488764523333333,103.81881969999999,1,0.299195162306965,Sedang
IDN.8.7_1,Sarolangun,69.0,0.011742442029849694,4.555248502799999,0.6001764960683262,0.30948366648225695,62.729316736081365,-1.1399142506264062,0.14492753623188406,0.014492753623188406,-2.5407607475072465,102.31762161304349,2,0.40494091256738873,Tinggi
IDN.8.8_1,SungaiPenuh,1.0,0.0028264419506608533,3.964773106,0.0,1.0,0.0,0.0,0.0,1.0,-2.105076075,101.3450165,0,0.17115232769754612,Rendah
IDN.8.9_1,TanjungJabungB,3.0,0.0006073989122610887,5.3708750405000005,0.6806818009459016,0.6767553826832859,105.04443504219219,1.284176822320869,0.6666666666666666,0.3333333333333333,-1.227817276,103.15712796666666,1,0.299195162306965,Sedang
IDN.8.10_1,TanjungJabungT,5.0,0.0010095201714487244,5.302345277800001,0.8931053195228965,0.3379270221691719,371.99529566917914,0.23939031281983492,0.4,0.2,-1.1094703534,103.98556304000002,1,0.299195162306965,Sedang
IDN.8.11_1,Tebo,9.0,0.0014538445547087166,5.644066717399999,0.9671703573713828,0.4161043705119133,80.82096125249797,2.2006438047477492,0.7777777777777778,0.1111111111111111,-1.4967042408888889,102.42952927777777,1,0.299195162306965,Sedang
IDN.9.2_1,Bandung,254.0,0.1424971513076206,3.6426010072999997,0.591626254586495,0.29191749206332046,42.69807903324664,3.941645461536624,0.9291338582677166,0.023622047244094488,-7.195757933216536,107.59439441692913,2,0.40494091256738873,Tinggi
IDN.9.1_1,BandungBarat,38.0,0.029332102987284222,4.19822833075,0.9004659980598754,0.3039769492192309,36.594865903925864,2.592802828475395,0.8947368421052632,0.05263157894736842,-6.879170719973684,107.38397179473684,2,0.40494091256738873,Tinggi
IDN.9.3_1,Banjar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.9.4_1,Bekasi,5.0,0.0038947216982313905,4.6810979794,0.8864568718020859,0.4314264276950224,153.95843594944708,-0.4816613158296487,0.4,0.2,-6.204911518,107.11998442,1,0.299195162306965,Sedang
IDN.9.5_1,Bogor,163.0,0.05375078018249787,3.8511033411,0.5988662579203823,0.3947404764572644,52.38017491020262,3.4572597963975547,0.8895705521472392,0.05521472392638037,-6.698501931331288,106.62961559018406,2,0.40494091256738873,Tinggi
IDN.9.6_1,Ciamis,365.0,0.13149300377181333,5.0051693582,0.7125349663339583,0.29881910696853314,42.37972630001859,2.873650447308651,0.8410958904109589,0.00821917808219178,-8.601955559567124,108.53177255589041,2,0.40494091256738873,Tinggi
IDN.9.7_1,Cianjur,1416.0,0.3882125238113812,4.3747181262499995,0.8179377588260677,0.23934830273924346,28.35819055778216,3.5123430386189094,0.9279661016949152,0.012711864406779662,-7.460599296019068,107.09954187711864,2,0.40494091256738873,Tinggi
IDN.9.8_1,Cimahi,2.0,0.04775682132750766,3.3414811695999997,1.0107077502506017,1.0,14.142135623730951,0.0,1.0,0.5,-6.9214823105,107.553118,0,0.17115232769754612,Rendah
IDN.9.9_1,Cirebon,7.0,0.00646487639036083,4.284922253299999,0.8183609526570287,0.96354827222884,0.3779644730092272,2.6457513110645903,1.0,0.14285714285714285,-6.7537863595714285,108.61013031428571,0,0.17115232769754612,Rendah
IDN.9.10_1,Depok,1.0,0.004946009379719375,3.132111817,0.0,1.0,0.0,0.0,0.0,1.0,-6.37286377,106.7904358,0,0.17115232769754612,Rendah
IDN.9.11_1,Garut,1394.0,0.44385813229197735,4.83664597905,0.7216233429241585,0.20462581603348942,23.752460204733353,3.674509019134496,0.9469153515064562,0.00430416068866571,-8.208131419094691,107.5313768059541,2,0.40494091256738873,Tinggi
IDN.9.12_1,Indramayu,30.0,0.014187156374925725,5.515485390799999,0.9637921351783382,0.235200024576907,240.81950363982844,1.0770977260089025,0.5,0.03333333333333333,-6.1568830027,108.36655076333334,1,0.299195162306965,Sedang
IDN.9.13_1,Karawang,47.0,0.024305824342628724,4.8995887534,0.9045328512134432,0.3228596129664259,111.63621622644688,1.5612565366461517,0.7659574468085106,0.0851063829787234,-6.33000713893617,107.32742560638299,1,0.299195162306965,Sedang
IDN.9.14_1,KotaBandung,3.0,0.01764309814550521,3.4042783624,0.35818528974190744,2.062006218031542,14.933184523068078,-1.5161706178883696,1.0,0.3333333333333333,-6.930302124333333,107.65680476666667,0,0.17115232769754612,Rendah
IDN.9.15_1,KotaBekasi,1.0,0.004614662744501367,3.652374415,0.0,1.0,0.0,0.0,0.0,1.0,-6.353786469,107.0157623,0,0.17115232769754612,Rendah
IDN.9.16_1,KotaBogor,7.0,0.06182671676131208,3.7350960079999997,0.7645194659932872,0.5105465353676025,3.236694374850748,1.968338172553863,1.0,0.14285714285714285,-6.603681299000001,106.80399657142857,0,0.17115232769754612,Rendah
IDN.9.17_1,KotaCirebon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.9.18_1,KotaSukabumi,2.0,0.04024092978353431,3.84848877,0.6673649759208078,1.0,80.61017305526642,0.0,0.5,0.5,-6.938075749999999,106.931235,0,0.17115232769754612,Rendah
IDN.9.19_1,KotaTasikmalaya,6.0,0.03208517750913316,3.14566829275,0.17085564949579374,2.223391485554406,53.315726260332106,2.266650076966107,0.8333333333333334,0.16666666666666666,-7.370093262,108.22873278333333,0,0.17115232769754612,Rendah
IDN.9.20_1,Kuningan,20.0,0.01661836146286643,4.114681711250001,0.6452100177578105,0.5248847568206115,84.89039372843325,2.163844048838203,0.85,0.05,-6.9817110538,108.52314980000001,0,0.17115232769754612,Rendah
IDN.9.21_1,Majalengka,13.0,0.009562044417268266,4.6162326604,0.7543295770021018,0.3872875898150666,116.9428964308693,0.35261163862556727,0.5384615384615384,0.07692307692307693,-6.903372728846154,108.2592193923077,1,0.299195162306965,Sedang
IDN.9.22_1,Purwakarta,19.0,0.018957104992797656,3.506155439999999,0.5621795857189101,0.515513456825229,37.05890679849333,3.948293382478278,0.9473684210526315,0.05263157894736842,-6.623880183263158,107.38858738947368,0,0.17115232769754612,Rendah
IDN.9.23_1,Subang,29.0,0.013243072403706965,5.488526737799999,1.078365184607618,0.239087123160263,184.66056598673654,1.7202304517308298,0.6896551724137931,0.06896551724137931,-6.363261405551724,107.76411166551725,1,0.299195162306965,Sedang
IDN.9.24_1,Sukabumi,1617.0,0.3828357006069351,4.7343415808,0.7431771825433312,0.25321813540299426,30.462820507830667,4.8103296459733125,0.9128014842300557,0.004329004329004329,-7.553257034315399,106.4338335004329,2,0.40494091256738873,Tinggi
IDN.9.25_1,Sumedang,46.0,0.02911998245655446,4.31720856925,0.6619710482684127,0.42341743338289034,79.66523253818016,2.4764299722513057,0.8695652173913043,0.08695652173913043,-6.813395521369564,107.96110229130434,2,0.40494091256738873,Tinggi
IDN.9.26_1,Tasikmalaya,351.0,0.12789012396341065,5.0119716145,0.7887215179838205,0.25732557130549183,50.41006563311257,6.988588371379101,0.8660968660968661,0.005698005698005698,-8.45706678534188,108.01466711823362,2,0.40494091256738873,Tinggi
IDN.9.27_1,WadukCirata,11.0,0.1878434244554301,4.281825072,0.8570713282578122,0.47083912946436607,58.41575130048402,3.307590952137557,0.9090909090909091,0.36363636363636365,-6.722538990454546,107.32371486363637,2,0.40494091256738873,Tinggi
IDN.10.1_1,Banjarnegara,44.0,0.03766868905784654,3.8174029483000007,0.5623677973068869,0.5683123754734319,39.40205159874642,5.195624740691227,0.9545454545454546,0.045454545454545456,-7.244293049886363,109.74452038181818,0,0.17115232769754612,Rendah
IDN.10.2_1,Banyumas,18.0,0.012738072639978757,4.407922791099999,0.8550802706824633,0.2732213978571494,99.50820244050827,0.11278287911605228,0.5,0.05555555555555555,-7.441386330666666,109.11074183888888,0,0.17115232769754612,Rendah
IDN.10.3_1,Batang,16.0,0.018345247417395835,5.04432480075,1.1656773912956389,0.2891081741066626,102.73331170235551,2.78336297339232,0.875,0.125,-7.046236842875,109.86744974375,1,0.299195162306965,Sedang
IDN.10.4_1,Blora,8.0,0.004042053849077092,4.553667325599999,0.7867172276697842,0.5513150219062728,107.42439201596628,0.8033905236002514,0.625,0.125,-7.11347179825,111.355908,0,0.17115232769754612,Rendah
IDN.10.5_1,Boyolali,9.0,0.008136287178904533,4.6556187548,1.0434779321289107,0.3145887019349764,53.27627155790007,2.838021443996052,0.8888888888888888,0.1111111111111111,-7.416739784000001,110.66213317777778,1,0.299195162306965,Sedang
IDN.10.6_1,Brebes,32.0,0.017995705348347678,4.7918945827,0.8198809203775479,0.2844843937903361,101.34327145575496,0.5096194320361346,0.59375,0.0625,-7.0130794946562505,108.965502978125,1,0.299195162306965,Sedang
IDN.10.7_1,Cilacap,495.0,0.20747634202041565,4.8098858302,0.6400672371504684,0.23622523512747692,33.33595401303995,3.1830187441868207,0.8888888888888888,0.00808080808080808,-8.359659204127272,109.01239116868688,2,0.40494091256738873,Tinggi
IDN.10.8_1,Demak,5.0,0.004929640031008102,3.6385365888,0.4535581103464679,0.9861007017733768,102.36698686588367,2.228816866649623,0.8,0.2,-6.920631695,110.61953888000001,0,0.17115232769754612,Rendah
IDN.10.9_1,Grobogan,1.0,0.00048501383134985177,3.630599626,0.0,1.0,0.0,0.0,1.0,1.0,-7.194939137,110.8371277,0,0.17115232769754612,Rendah
IDN.10.10_1,Jepara,73.0,0.07031289315281564,5.648766588599999,0.7531071944888759,0.18109445232104723,248.94071779065155,-0.180818178029941,0.3150684931506849,0.0136986301369863,-5.630803428328767,110.30828073561644,2,0.40494091256738873,Tinggi
IDN.10.11_1,Karanganyar,3.0,0.003669889712881623,3.6335295637000002,0.6971719777377726,0.5413767445663967,119.20151005754919,-1.6597881216398316,0.3333333333333333,0.3333333333333333,-7.614171028333334,110.9763921,0,0.17115232769754612,Rendah
