cluster_label,risk_score,risk_level,count
0,0.033847582612552676,Sangat Rendah,36
1,0.2216991017964072,Rendah,96
2,0.24775405072208528,Sedang,136
3,0.33397624750499016,Tinggi,100
4,0.48220089671403477,Sangat Tinggi,134
