id_kabupaten,nama_kabupaten,PC1,PC2
IDN.1.2_1,AcehBarat,0.16074278118115903,-0.09251363011690836
IDN.1.1_1,AcehBaratDaya,0.0534674721269186,-0.07518318433798286
IDN.1.3_1,AcehBesar,0.056676602477900406,-0.12309750516933636
IDN.1.4_1,AcehJaya,0.09629450591243449,-0.1658206006397499
IDN.1.5_1,AcehSelatan,0.12012965194517666,-0.07456552667532668
IDN.1.6_1,AcehSingkil,0.2532508114763319,-0.13533621010208258
IDN.1.7_1,AcehTamiang,0.17469953276695804,-0.275898370604832
IDN.1.8_1,AcehTengah,-7.054533354922121e-05,-0.13848892840351149
IDN.1.9_1,AcehTenggara,-0.011870331660096989,-0.15361039991475584
IDN.1.10_1,AcehTimur,0.10526221790769452,-0.0754640643374978
IDN.1.11_1,AcehUtara,0.13568285839118355,-0.08239761902293993
IDN.1.12_1,BandaAceh,0.14104492878900077,0.1702926122509507
IDN.1.13_1,BenerMeriah,0.12602471355029432,-0.0499952519716028
IDN.1.14_1,Bireuen,0.1092281368821808,-0.11695041908979362
IDN.1.15_1,GayoLues,0.06526115521868348,-0.07681535307162979
IDN.1.16_1,Langsa,-0.17661617299849175,0.9586766004728853
IDN.1.17_1,Lhokseumawe,-0.20251222306728223,0.9552358316781413
IDN.1.18_1,NaganRaya,0.15501057621636916,-0.11649179843670428
IDN.1.20_1,Pidie,0.19297206673599776,-0.11979076301484333
IDN.1.19_1,PidieJaya,0.15040220252228598,-0.07229451311400228
IDN.1.21_1,Sabang,0.006206685190043748,-0.08222266461756211
IDN.1.22_1,Simeulue,0.23657768535854107,-0.12002630458713187
IDN.1.23_1,Subulussalam,0.021455900796715,-0.17743328953861331
IDN.2.1_1,Badung,0.28267902168407577,-0.03801544804144255
IDN.2.2_1,Bangli,0.13909312100736693,0.012286544990650156
IDN.2.3_1,Buleleng,0.2793434688803096,-0.026795755639990163
IDN.2.4_1,Denpasar,-0.0492958546564668,-0.1541050500194058
IDN.2.5_1,Gianyar,0.06436464211088233,-0.11049227192885022
IDN.2.6_1,Jembrana,0.13720293565872943,-0.03244981402685358
IDN.2.7_1,Karangasem,0.24361359607010113,0.03537385750422359
IDN.2.8_1,Klungkung,0.04703920430299702,-0.11379997705810958
IDN.2.9_1,Tabanan,-0.1465523275595344,-0.13138574160033667
IDN.3.4_1,Bangka,-0.019032723098729054,-0.09186025132715145
IDN.3.1_1,BangkaBarat,0.20440114004943077,-0.06677576319447645
IDN.3.2_1,BangkaSelatan,-0.012399735465091766,0.21349116037839214
IDN.3.3_1,BangkaTengah,0.10095838544606672,0.5616745100235826
IDN.3.6_1,Belitung,0.06300863619021912,-0.11897125037598758
IDN.3.5_1,BelitungTimur,0.10253738463944218,-0.12556815207987734
IDN.3.7_1,Pangkalpinang,-1.2357137132308715,-0.19214143046418233
IDN.4.1_1,Cilegon,-0.4929084167589699,-0.12143010674488122
IDN.4.2_1,KotaSerang,-0.41184006845765186,0.06636249988628018
IDN.4.3_1,KotaTangerang,-1.2357137132308715,-0.19214143046418233
IDN.4.4_1,Lebak,0.09846011351421957,-0.1248700773468419
IDN.4.5_1,Pandeglang,0.29393768781749574,-0.06376015114760854
IDN.4.6_1,Serang,-0.2682161339691109,-0.15302580617208383
IDN.4.8_1,Tangerang,-0.527211191342347,-0.035130653533822304
IDN.4.7_1,TangerangSelatan,-1.2357137132308715,-0.19214143046418233
IDN.5.4_1,Bengkulu,0.20897000603889015,-0.039164906759031684
IDN.5.1_1,BengkuluSelatan,0.24573290724561314,-0.05225932335290451
IDN.5.2_1,BengkuluTengah,-0.09317367700222157,-0.03825094023320713
