cluster,outlier_count,total,outlier_pct,mean_dist
0,0,36,0.0,0.0271
1,0,96,0.0,0.0721
2,0,136,0.0,0.06
3,0,100,0.0,0.0645
4,0,134,0.0,0.0645
ALL,0,502,0.0,0.0
