cluster_label,risk_score,risk_level,count
3,0.004522821814907283,Rendah,52
1,0.25510192137959403,Rendah,93
0,0.25969997470773504,Sedang,133
2,0.3063458543993772,Tinggi,143
4,0.338939017953157,Tinggi,81
