id_kabupaten,nama_kabupaten,PC1,PC2
IDN.1.2_1,AcehBarat,0.06559629916592014,-0.14906805117907007
IDN.1.1_1,AcehBaratDaya,-0.015075206988279577,-0.01418565980876399
IDN.1.3_1,AcehBesar,0.04303526682106118,-0.07992863434277535
IDN.1.4_1,AcehJaya,0.1290321528368189,-0.08264312207939306
IDN.1.5_1,AcehSelatan,0.018456067043286617,-0.08619950017782604
IDN.1.6_1,AcehSingkil,0.012993189784981873,-0.011628266420265168
IDN.1.7_1,AcehTamiang,-0.1126408741849585,-0.0009211100502464348
IDN.1.8_1,AcehTengah,0.04221874929650271,-0.06358501397518432
IDN.1.9_1,AcehTenggara,0.012428114404847479,-0.05185885625143977
IDN.1.10_1,AcehTimur,-0.03166759479110581,-0.11655970461738292
IDN.1.11_1,AcehUtara,-0.056099698078865945,-0.03974181381312675
IDN.1.12_1,BandaAceh,-0.14774890124477325,0.011348675398541813
IDN.1.13_1,BenerMeriah,-0.040308075578359026,-0.1037659939818044
IDN.1.14_1,Bireuen,0.00010179150269429282,-0.033503919861009285
IDN.1.15_1,GayoLues,0.03667134407133532,-0.1148575419133744
IDN.1.16_1,Langsa,-0.05195182123032771,0.004816558787145736
IDN.1.17_1,Lhokseumawe,-0.1068940008458189,0.024582262652130253
IDN.1.18_1,NaganRaya,0.04675723704987511,-0.10561727721953441
IDN.1.20_1,Pidie,0.05283859685572667,-0.17008251953611886
IDN.1.19_1,PidieJaya,0.06394422330049798,-0.10192329980794913
IDN.1.21_1,Sabang,-0.16074459130923602,-0.0131448825752105
IDN.1.22_1,Simeulue,0.14756857691893843,-0.0884452275015415
IDN.1.23_1,Subulussalam,0.13888234644916275,-0.09739753984364376
IDN.2.1_1,Badung,-0.17745749528584132,0.08794676106618077
IDN.2.2_1,Bangli,-0.05081236201356232,-0.021516823043871487
IDN.2.3_1,Buleleng,0.034246400736228866,-0.11780181877657743
IDN.2.4_1,Denpasar,-0.17496568468023443,0.09358659711889769
IDN.2.5_1,Gianyar,0.050021570599328324,0.03281912862515078
IDN.2.6_1,Jembrana,-0.0633583199271941,0.0006822586750438661
IDN.2.7_1,Karangasem,-0.010308994361155732,-0.15668787002755513
IDN.2.8_1,Klungkung,-0.0952763567460101,0.07214920840921857
IDN.2.9_1,Tabanan,-0.06211892279835951,-0.007673116003147809
IDN.3.4_1,Bangka,0.3537442550700902,0.01406348176897989
IDN.3.1_1,BangkaBarat,0.31170468111105154,-0.05349503541192298
IDN.3.2_1,BangkaSelatan,0.2853601789650533,-0.0308438032115555
IDN.3.3_1,BangkaTengah,0.338421971487445,-0.028101081971977276
IDN.3.6_1,Belitung,0.4585360003903718,0.49386681042552766
IDN.3.5_1,BelitungTimur,0.3488992909282098,0.10809347028493482
IDN.3.7_1,Pangkalpinang,-0.7894870480729762,0.03495333266245719
IDN.4.1_1,Cilegon,0.03902106272801564,0.26028505849184547
IDN.4.2_1,KotaSerang,-0.016573142518254036,0.11476429823280723
IDN.4.3_1,KotaTangerang,-0.78918431419586,0.03461552906273989
IDN.4.4_1,Lebak,0.08818903866545014,-0.027345255874236904
IDN.4.5_1,Pandeglang,0.07751742356655911,-0.004050839295464674
IDN.4.6_1,Serang,0.09896954021284654,0.12185556221878797
IDN.4.8_1,Tangerang,0.038465167288156965,0.3242308839748362
IDN.4.7_1,TangerangSelatan,-0.7892542666645113,0.03469358506342471
IDN.5.4_1,Bengkulu,-0.07718571919212258,0.08696802667282444
IDN.5.1_1,BengkuluSelatan,0.13475881102269205,0.02893270860891372
IDN.5.2_1,BengkuluTengah,0.02504840807949793,0.014880099030992178
IDN.5.3_1,BengkuluUtara,0.11682569468022908,-0.01373460852548216
IDN.5.5_1,Kaur,0.05531447729670513,-0.0017410791546470308
