id_kabupaten,nama_kabupaten,PC1,PC2
IDN.13.13_1,Tapin,-0.351146046522157,0.21681021186129146
IDN.14.1_1,BaritoSelatan,-0.0031307055172633547,0.1972240237591414
IDN.14.2_1,BaritoTimur,-0.07738969921061822,-0.037584209427991455
IDN.14.3_1,BaritoUtara,-0.3042706156576699,0.12875711589960792
IDN.14.4_1,GunungMas,-0.22305450191445697,0.28710387723842234
IDN.14.5_1,Kapuas,-0.32242086847398976,0.22125960224452512
IDN.14.6_1,Katingan,-0.12240651084516008,0.2697190891672966
IDN.14.7_1,KotawaringinBarat,-0.2608940279412024,0.1693468523836663
IDN.14.8_1,KotawaringinTimur,0.004218660387874218,0.3999261698388038
IDN.14.9_1,Lamandau,-0.2932591964929614,0.15123055772241323
IDN.14.10_1,MurungRaya,-0.31964602334463266,0.1862243155371056
IDN.14.11_1,PalangkaRaya,-0.10919179242930865,-0.0010491092546178749
IDN.14.12_1,PulangPisau,-0.20257227120911692,0.2988151761550566
IDN.14.13_1,Seruyan,-0.1564310762042822,0.3008239199457864
IDN.14.14_1,Sukamara,-0.2879477869016508,0.261825692658458
IDN.34.1_1,Balikpapan,-0.299468096801345,0.16878728109913588
IDN.34.2_1,Berau,-0.2220266362933243,0.08427208764002414
IDN.34.3_1,Bontang,1.2069494237256047,0.06066977412849206
IDN.34.5_1,KutaiBarat,-0.28235114898392155,0.2072476779783462
IDN.34.6_1,KutaiKartanegara,-0.21549417602501486,0.2378563902560129
IDN.34.7_1,KutaiTimur,-0.19273034271820322,0.005435018868405805
IDN.34.10_1,Paser,-0.24216880542291075,0.11431944162816521
IDN.34.11_1,PenajamPaserUtara,-0.040660588165502554,0.18393957030944852
IDN.34.12_1,Samarinda,1.2069494237256047,0.06066977412849206
IDN.35.4,Bulungan,-0.1800133248610568,0.027669984678670323
IDN.35.8,Malinau,-0.2316810391710863,0.24599995646026596
IDN.35.9,Nunukan,-0.2881428714309451,0.15981840706462203
IDN.35.13,TanaTidung,-0.21583883544010984,0.030357167761327686
IDN.35.14,Tarakan,-0.0658755269534923,-0.08348493932157564
IDN.16.1_1,Batam,-0.2998235831341365,0.15270350727841497
IDN.16.2_1,Bintan,-0.2535903560724232,0.23923313930608925
IDN.16.3_1,Karimun,-0.10823183336738484,0.2390174779777171
IDN.16.4_1,KepulauanAnambas,-0.2717408622246362,0.30790131731063874
IDN.16.5_1,Lingga,-0.24669164999839155,0.2894245504484383
IDN.16.6_1,Natuna,-0.318250877832411,0.28383802933108226
IDN.16.7_1,Tanjungpinang,0.5884542448485011,0.6353846707653444
IDN.17.1_1,BandarLampung,0.13485468035747122,-0.2348172111186566
IDN.17.2_1,LampungBarat,-0.20457723581559484,-0.05406370340943789
IDN.17.3_1,LampungSelatan,-0.16176320520232035,-0.019524865716280204
IDN.17.4_1,LampungTengah,-0.05552216952062439,0.019624030207885612
IDN.17.5_1,LampungTimur,-0.09373370837695338,0.13554277271165815
IDN.17.6_1,LampungUtara,0.06195130683954936,0.047697890732283144
IDN.17.7_1,Mesuji,-0.19293722366746247,0.06979100179279762
IDN.17.8_1,Metro,1.2069494237256047,0.06066977412849206
IDN.17.9_1,Pesawaran,0.0061091744967254336,-0.08986568533264849
IDN.17.10_1,Pringsewu,-0.02126032388528276,0.04079701947860326
IDN.17.11_1,Tanggamus,-0.09744406009224083,-0.10069619119846862
IDN.17.12_1,TulangBawangBarat,-0.1610537982179756,0.023267135980583498
IDN.17.13_1,Tulangbawang,-0.08333396595863751,0.2886049964196704
IDN.17.14_1,WayKanan,0.0511987507286204,0.1198077014678931
IDN.19.1_1,Ambon,-0.1271978540397971,-0.04764450029270961
IDN.19.3_1,Buru,-0.16264727728634376,-0.06468910634507974
IDN.19.2_1,BuruSelatan,-0.08665072088937831,0.1347951780845018
IDN.19.4_1,KepulauanAru,-0.2981279065180411,0.11829068136684395
IDN.19.5_1,MalukuBaratDaya,-0.26218408030761553,0.1827092528438221
IDN.19.6_1,MalukuTengah,-0.2865908065340995,-0.10672809958467233
IDN.19.8_1,MalukuTenggara,-0.27951260726231986,0.1339203239587652
IDN.19.7_1,MalukuTenggaraBarat,-0.24595681209708986,0.16640004461649582
IDN.19.9_1,SeramBagianBarat,-0.19342702724918803,-0.11718119965674312
IDN.19.10_1,SeramBagianTimur,-0.19454951105991747,-0.029572866697166522
IDN.19.11_1,Tual,-0.1848237611249618,0.11878573081382249
IDN.18.1_1,HalmaheraBarat,-0.1980886313606307,-0.004658844161449016
IDN.18.2_1,HalmaheraSelatan,-0.25980767520360915,-0.03380071666335771
IDN.18.3_1,HalmaheraTengah,-0.17450134054119537,-0.02422451952446103
IDN.18.4_1,HalmaheraTimur,-0.13782698492325174,-0.04972831699281688
IDN.18.5_1,HalmaheraUtara,-0.26711116082238073,0.003649823112617856
IDN.18.6_1,KepulauanSula,-0.16653100994542647,-0.011034605167973277
IDN.18.7_1,PulauMorotai,-0.2054270258214126,0.07052568715299257
IDN.18.8_1,Ternate,-0.309516015332141,-0.08014220616855083
IDN.18.9_1,TidoreKepulauan,-0.06990949155728998,-0.03704375899380363
IDN.20.1_1,Bima,-0.18010116069763482,-0.09566786568513708
IDN.20.2_1,Dompu,-0.10013761141101152,-0.0694926905425084
IDN.20.3_1,KotaBima,0.07340218013864125,-0.07731567100278836
IDN.20.4_1,LombokBarat,-0.1344623905308019,-0.052486567884941104
IDN.20.5_1,LombokTengah,-0.09762421179662528,-0.10245500287079468
IDN.20.6_1,LombokTimur,-0.06656271178755424,-0.1339363433297745
IDN.20.7_1,LombokUtara,-0.13029985327093396,-0.08879502372686066
IDN.20.8_1,Mataram,0.07904157965020953,-0.17654765377971626
IDN.20.10_1,Sumbawa,-0.20774091150192908,-0.08995964094638764
IDN.20.9_1,SumbawaBarat,-0.1277660246369433,-0.10216943856991845
IDN.21.1_1,Alor,-0.11499871449080157,-0.004769094791262973
IDN.21.2_1,Belu,-0.16786459726034952,-0.044900186037046264
IDN.21.3_1,Ende,-0.12072822992662158,-0.08808623971939733
IDN.21.4_1,FloresTimur,-0.09543636728078386,0.05774039318939361
IDN.21.5_1,KotaKupang,-0.03456930765983801,-0.1061609391922751
IDN.21.6_1,Kupang,-0.21318900797125417,-0.0473556507349705
IDN.21.7_1,Lembata,-0.08741489960580473,0.03521140598980954
IDN.21.10_1,Manggarai,-0.11464584262092292,-0.0806080803831819
IDN.21.8_1,ManggaraiBarat,-0.05371584976585286,-0.02034763906424919
