cluster_label,risk_score,risk_level,count
0,-1.0459236795784619,Rendah,33
1,-0.18395682474473618,Sedang,49
2,-0.0037523386156318728,Tinggi,272
3,0.4741065939958067,Sangat Tinggi,148
