id_kabupaten,nama_kabupaten,frekuensi_gempa,depth_mean,mag_max,mag_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.11.37_1,Tuban,0.006329113924050634,0.09408059085478442,0.8745427090732283,0.5677279581856584,1,0.6237393428198579,Tinggi,-0.16521955462622617,0.028161259897919733
IDN.11.38_1,Tulungagung,0.005104124132298897,0.10615488215488215,0.6585369381543863,0.521745231552254,2,0.5316956154474017,Sedang,-0.011303880439378022,-0.04363048509842371
IDN.12.1_1,Bengkayang,0.0014291547570436914,0.18133718133718132,0.816869158966047,0.8359634637575495,0,0.6213842200459655,Tinggi,-0.20298326510340992,0.2595019605873772
IDN.12.2_1,KapuasHulu,0.006737443854634545,0.1096826854402612,0.8029859836280521,0.8833952570226483,0,0.6213842200459655,Tinggi,-0.2654885114511606,0.23946328050263077
IDN.12.3_1,KayongUtara,0.002449979583503471,0.20987654320987656,0.7652262898542597,0.8953593014726952,0,0.6213842200459655,Tinggi,-0.18314009010677068,0.30804918292042005
IDN.12.4_1,Ketapang,0.008370763576970192,0.10148640880348199,0.8085225179388554,0.8582537505300752,0,0.6213842200459655,Tinggi,-0.26212204125801386,0.21767007911673686
IDN.12.5_1,KotaPontianak,0.0,1.0,0.0,0.0,3,0.27979267982873623,Rendah,1.2069494237256047,0.06066977412849206
IDN.12.6_1,KubuRaya,0.002041649652919559,0.26976430976430976,0.7688548883251005,0.8933583775786172,0,0.6213842200459655,Tinggi,-0.14469643459807913,0.34841861161025356
IDN.12.7_1,Landak,0.0008166598611678236,0.007070707070707069,0.7947388271984954,0.6652528383796223,1,0.6237393428198579,Tinggi,-0.22333787776658698,0.01838600570197546
IDN.12.8_1,Melawi,0.0008166598611678236,0.1606060606060606,0.7770620103243182,0.9623325891462012,0,0.6213842200459655,Tinggi,-0.25447806962331176,0.32324839408001516
IDN.12.9_1,Pontianak,0.0004083299305839118,0.0033670033670033673,0.7868366856571988,1.0,0,0.6213842200459655,Tinggi,-0.3819270548890832,0.24401876605672035
IDN.12.10_1,Sambas,0.0032666394446712946,0.16422558922558922,0.8513473955276369,0.9204376277896387,0,0.6213842200459655,Tinggi,-0.2747250494702632,0.31339131383844077
IDN.12.11_1,Sanggau,0.0028583095140873828,0.07801827801827803,0.7754015238612628,0.8145519388639094,0,0.6213842200459655,Tinggi,-0.23724826301192437,0.16478282508066344
IDN.12.12_1,Sekadau,0.0002041649652919559,0.35622895622895623,0.7017893925958867,0.8969504427044306,0,0.6213842200459655,Tinggi,-0.0507784387587189,0.3950252839206566
IDN.12.13_1,Singkawang,0.0002041649652919559,0.0033670033670033673,0.7589513011394613,0.9700085420643239,0,0.6213842200459655,Tinggi,-0.3515345093223732,0.21717119990859668
IDN.12.14_1,Sintang,0.0036749693752552064,0.260231949120838,0.8045033003067775,0.8472410243784397,0,0.6213842200459655,Tinggi,-0.14939736111236734,0.31808097069990193
IDN.13.1_1,Balangan,0.0004083299305839118,0.6821548821548823,0.7365312416320593,0.869836635397465,0,0.6213842200459655,Tinggi,0.15746074215419031,0.6066946599032851
IDN.13.3_1,Banjar,0.0008166598611678236,0.02121212121212121,0.6037685326238156,0.6494970917077874,2,0.5316956154474017,Sedang,-0.09700528400180364,-0.025736838497772974
IDN.13.2_1,BanjarBaru,0.0,1.0,0.0,0.0,3,0.27979267982873623,Rendah,1.2069494237256047,0.06066977412849206
IDN.13.4_1,Banjarmasin,0.0,1.0,0.0,0.0,3,0.27979267982873623,Rendah,1.2069494237256047,0.06066977412849206
IDN.13.5_1,BaritoKuala,0.0006124948958758677,0.4118967452300786,0.7840606384513481,0.8719325157446435,0,0.6213842200459655,Tinggi,-0.04919617481146776,0.4343076415432162
IDN.13.6_1,HuluSungaiSelatan,0.0002041649652919559,0.1367003367003367,0.6600645532334816,0.8436223167271388,0,0.6213842200459655,Tinggi,-0.14617954765404206,0.19915150831148276
IDN.13.7_1,HuluSungaiTengah,0.0002041649652919559,0.01548821548821549,0.5363463858769193,0.685499287009377,2,0.5316956154474017,Sedang,-0.07938657778659486,-0.020018458427615182
IDN.13.8_1,HuluSungaiUtara,0.0004083299305839118,0.39865319865319865,0.7863903399761334,0.8848429212472513,0,0.6213842200459655,Tinggi,-0.06545625291307322,0.4346793756318045
IDN.13.9_1,KotaBaru,0.004695794201714986,0.05548235983018592,0.7756468925512826,0.8457014767103371,0,0.6213842200459655,Tinggi,-0.2673541983812451,0.17064721435999286
IDN.13.10_1,Tabalong,0.0012249897917517355,0.007856341189674524,0.5241335939950509,0.5863946451678158,2,0.5316956154474017,Sedang,-0.029923776227534726,-0.09614820043536387
IDN.13.11_1,TanahBumbu,0.0006124948958758677,0.1627384960718294,0.7286033015728051,0.8965348928957411,0,0.6213842200459655,Tinggi,-0.19369896367724626,0.26863822125199854
IDN.13.12_1,TanahLaut,0.0032666394446712946,0.0861952861952862,0.8315272209760933,0.8726069139019413,0,0.6213842200459655,Tinggi,-0.2919134884887358,0.22281588626339188
IDN.13.13_1,Tapin,0.0002041649652919559,0.0033670033670033673,0.7586239309619455,0.9695901333098613,0,0.6213842200459655,Tinggi,-0.351146046522157,0.21681021186129146
IDN.14.1_1,BaritoSelatan,0.0008166598611678236,0.2531986531986532,0.6377021829909282,0.7324348885334913,4,0.5239242768736089,Rendah,-0.0031307055172633547,0.1972240237591414
IDN.14.2_1,BaritoTimur,0.0002041649652919559,0.0033670033670033673,0.5279205947207614,0.6747303623328498,2,0.5316956154474017,Sedang,-0.07738969921061822,-0.037584209427991455
IDN.14.3_1,BaritoUtara,0.0012249897917517355,0.004938271604938271,0.7978510132812772,0.8271279344800102,0,0.6213842200459655,Tinggi,-0.3042706156576699,0.12875711589960792
IDN.14.4_1,GunungMas,0.0016333197223356473,0.16414141414141414,0.7716300376795058,0.9080965322817013,0,0.6213842200459655,Tinggi,-0.22305450191445697,0.28710387723842234
IDN.14.5_1,Kapuas,0.0014291547570436914,0.045310245310245315,0.7963439079385389,0.9222152096557629,0,0.6213842200459655,Tinggi,-0.32242086847398976,0.22125960224452512
IDN.14.6_1,Katingan,0.0016333197223356473,0.2383838383838384,0.7618682319303167,0.8121814916772856,0,0.6213842200459655,Tinggi,-0.12240651084516008,0.2697190891672966
IDN.14.7_1,KotawaringinBarat,0.0016333197223356473,0.04562289562289562,0.7364281134912513,0.8659709866734366,0,0.6213842200459655,Tinggi,-0.2608940279412024,0.1693468523836663
IDN.14.8_1,KotawaringinTimur,0.0010208248264597796,0.409023569023569,0.7053942415988904,0.8505557209981256,0,0.6213842200459655,Tinggi,0.004218660387874218,0.3999261698388038
IDN.14.9_1,Lamandau,0.0008166598611678236,0.0033670033670033673,0.7294365432738286,0.883756414849983,0,0.6213842200459655,Tinggi,-0.2932591964929614,0.15123055772241323
IDN.14.10_1,MurungRaya,0.002245814618211515,0.020508111417202324,0.7804379718743059,0.9011928349192262,0,0.6213842200459655,Tinggi,-0.31964602334463266,0.1862243155371056
IDN.14.11_1,PalangkaRaya,0.0002041649652919559,0.008754208754208756,0.5577181179596739,0.7128142974031371,2,0.5316956154474017,Sedang,-0.10919179242930865,-0.0010491092546178749
IDN.14.12_1,PulangPisau,0.0030624744793793387,0.20359147025813693,0.8100731348457122,0.8735692275929406,0,0.6213842200459655,Tinggi,-0.20257227120911692,0.2988151761550566
IDN.14.13_1,Seruyan,0.002245814618211515,0.22326293235384145,0.7498262035474383,0.8765440844530845,0,0.6213842200459655,Tinggi,-0.1564310762042822,0.3008239199457864
IDN.14.14_1,Sukamara,0.0004083299305839118,0.08686868686868687,0.7592765298874975,0.9519528490366691,0,0.6213842200459655,Tinggi,-0.2879477869016508,0.261825692658458
IDN.34.1_1,Balikpapan,0.0002041649652919559,0.0033670033670033673,0.7150732497529805,0.9139284159875617,0,0.6213842200459655,Tinggi,-0.299468096801345,0.16878728109913588
IDN.34.2_1,Berau,0.014904042466312781,0.06251556662515567,0.8274173342682111,0.6975932942997227,0,0.6213842200459655,Tinggi,-0.2220266362933243,0.08427208764002414
IDN.34.3_1,Bontang,0.0,1.0,0.0,0.0,3,0.27979267982873623,Rendah,1.2069494237256047,0.06066977412849206
IDN.34.5_1,KutaiBarat,0.0030624744793793387,0.07097643097643098,0.7931491387579379,0.8776037195936992,0,0.6213842200459655,Tinggi,-0.28235114898392155,0.2072476779783462
IDN.34.6_1,KutaiKartanegara,0.004899959167006942,0.1569584736251403,0.8154204892627624,0.8297000908432001,0,0.6213842200459655,Tinggi,-0.21549417602501486,0.2378563902560129
IDN.34.7_1,KutaiTimur,0.021437321355655372,0.046336379669713004,0.8428986253221901,0.5948411586676295,1,0.6237393428198579,Tinggi,-0.19273034271820322,0.005435018868405805
IDN.34.10_1,Paser,0.00449162923642303,0.04805632078359351,0.789533394178952,0.7664843598065595,0,0.6213842200459655,Tinggi,-0.24216880542291075,0.11431944162816521
IDN.34.11_1,PenajamPaserUtara,0.0006124948958758677,0.20448933782267117,0.6171373486733777,0.7682129172606539,4,0.5239242768736089,Rendah,-0.040660588165502554,0.18393957030944852
IDN.34.12_1,Samarinda,0.0,1.0,0.0,0.0,3,0.27979267982873623,Rendah,1.2069494237256047,0.06066977412849206
IDN.35.4,Bulungan,0.006737443854634545,0.0315273951637588,0.7397052788596524,0.6734190566727533,4,0.5239242768736089,Rendah,-0.1800133248610568,0.027669984678670323
IDN.35.8,Malinau,0.004695794201714986,0.1330112721417069,0.7752319102954771,0.87849253465714,0,0.6213842200459655,Tinggi,-0.2316810391710863,0.24599995646026596
IDN.35.9,Nunukan,0.016741527153940384,0.055645889792231264,0.8399714343481793,0.8106020515181132,0,0.6213842200459655,Tinggi,-0.2881428714309451,0.15981840706462203
IDN.35.13,TanaTidung,0.0030624744793793387,0.009562289562289562,0.7625873980302521,0.6910917557538644,0,0.6213842200459655,Tinggi,-0.21583883544010984,0.030357167761327686
IDN.35.14,Tarakan,0.0030624744793793387,0.016475869809203146,0.6122244518527584,0.567703024521974,2,0.5316956154474017,Sedang,-0.0658755269534923,-0.08348493932157564
IDN.16.1_1,Batam,0.0008166598611678236,0.0033670033670033673,0.7427474894758764,0.881541465657171,0,0.6213842200459655,Tinggi,-0.2998235831341365,0.15270350727841497
IDN.16.2_1,Bintan,0.004899959167006942,0.10735129068462403,0.769040846836698,0.8962058993294939,0,0.6213842200459655,Tinggi,-0.2535903560724232,0.23923313930608925
IDN.16.3_1,Karimun,0.0010208248264597796,0.21050505050505053,0.7033581744484828,0.8142563166751661,0,0.6213842200459655,Tinggi,-0.10823183336738484,0.2390174779777171
IDN.16.4_1,KepulauanAnambas,0.005104124132298897,0.15636363636363634,0.8312364154348671,0.9271351894615467,0,0.6213842200459655,Tinggi,-0.2717408622246362,0.30790131731063874
IDN.16.5_1,Lingga,0.005104124132298897,0.16148148148148148,0.8160541265022366,0.9001167096069644,0,0.6213842200459655,Tinggi,-0.24669164999839155,0.2894245504484383
IDN.16.6_1,Natuna,0.009595753368721928,0.10999355254674405,0.8551020830923446,0.9310810590283572,0,0.6213842200459655,Tinggi,-0.318250877832411,0.28383802933108226
IDN.16.7_1,Tanjungpinang,0.0002041649652919559,1.0,0.5212132511156089,0.6661577693591106,4,0.5239242768736089,Rendah,0.5884542448485011,0.6353846707653444
IDN.17.1_1,BandarLampung,0.0002041649652919559,0.0033670033670033673,0.34905538503459105,0.4461244148718941,3,0.27979267982873623,Rendah,0.13485468035747122,-0.2348172111186566
IDN.17.2_1,LampungBarat,0.26888525928950596,0.022750921004527684,0.8180843183253849,0.578785203372333,1,0.6237393428198579,Tinggi,-0.20457723581559484,-0.05406370340943789
IDN.17.3_1,LampungSelatan,0.04614128215598204,0.043943863412889965,0.7949731735123712,0.5804667428947945,1,0.6237393428198579,Tinggi,-0.16176320520232035,-0.019524865716280204
IDN.17.4_1,LampungTengah,0.007554103715802368,0.1302939302939303,0.7236864940681526,0.5689028158298416,4,0.5239242768736089,Rendah,-0.05552216952062439,0.019624030207885612
