id_kabupaten,nama_kabupaten,frekuensi_gempa,depth_mean,mag_max,mag_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.1.10_1,AcehTimur,0.0406021897810219,0.017988373368432595,0.49107176961491084,0.20307683023764883,0,0.43154420812802813,Rendah,-0.21492899418816364,0.08910792867680709
IDN.1.11_1,AcehUtara,0.006386861313868612,0.029680816057913787,0.37844582969054585,0.29025886491663194,0,0.43154420812802813,Rendah,-0.19030216185839638,-0.029025692179264123
IDN.1.12_1,BandaAceh,0.0,0.00493583415597236,0.1913131853063742,0.3262666582961801,0,0.43154420812802813,Rendah,-0.255022332791228,-0.16137271781494916
IDN.1.13_1,BenerMeriah,0.04151459854014598,0.005493798017082278,0.48013865210712026,0.2312862900984463,0,0.43154420812802813,Rendah,-0.20026011141327232,0.08268857131165011
IDN.1.14_1,Bireuen,0.011861313868613138,0.051734854301488054,0.45100902615820104,0.33125913588808426,0,0.43154420812802813,Rendah,-0.1159345517147522,0.005518830076218756
IDN.1.15_1,GayoLues,0.10036496350364962,0.027466465362057945,0.5041568624045428,0.32398179284773226,0,0.43154420812802813,Rendah,-0.10787548736635544,0.0904579455565597
IDN.1.16_1,Langsa,0.0,0.00493583415597236,0.27298332058014574,0.4403606099802216,0,0.43154420812802813,Rendah,-0.12175077623017722,-0.1246102087383853
IDN.1.17_1,Lhokseumawe,0.0,0.024679170779861797,0.22287085736365464,0.3703530247371635,0,0.43154420812802813,Rendah,-0.1977559516701317,-0.1580240256555115
IDN.1.18_1,NaganRaya,0.08394160583941605,0.028425068701475407,0.5322138881135963,0.33409740719682696,0,0.43154420812802813,Rendah,-0.08533230191589958,0.1025511476711399
IDN.1.19_1,PidieJaya,0.046532846715328466,0.0133123760051371,0.5728898813171956,0.35750622214432387,0,0.43154420812802813,Rendah,-0.04962400543378709,0.12258925213971686
IDN.1.1_1,AcehBaratDaya,0.021897810218978103,0.0744001450530854,0.4249122842316453,0.3159671240218254,0,0.43154420812802813,Rendah,-0.13469671801500932,-0.019364310326939915
IDN.1.20_1,Pidie,0.208485401459854,0.012716777956435336,0.5663063427450896,0.31215563598252766,0,0.43154420812802813,Rendah,-0.0974231558250589,0.18459197437355077
IDN.1.21_1,Sabang,0.0072992700729927005,0.02340166076302189,0.26519622308109636,0.21395816128718198,0,0.43154420812802813,Rendah,-0.3087895685220046,-0.0926002012261504
IDN.1.22_1,Simeulue,0.03512773722627737,0.0269825600526489,0.622156254270946,0.4690839662562874,1,0.5189097739859614,Tinggi,0.07083380207579493,0.12465980255604511
IDN.1.23_1,Subulussalam,0.007755474452554745,0.09301305253921245,0.7841255036488847,0.26445001814788777,0,0.43154420812802813,Rendah,-0.003144139400297119,0.23769048526657507
IDN.1.2_1,AcehBarat,0.1446167883211679,0.016955676830139012,0.5870927268815517,0.32168913874219546,0,0.43154420812802813,Rendah,-0.07582705082578345,0.17287539697353418
IDN.1.3_1,AcehBesar,0.05428832116788321,0.03591641987495886,0.5131255060860701,0.34972325521321584,0,0.43154420812802813,Rendah,-0.07784153802755522,0.07087345549574667
IDN.1.4_1,AcehJaya,0.041970802919708027,0.07838953815452875,0.6520455295948683,0.36098162336973866,0,0.43154420812802813,Rendah,0.009588446605696466,0.1422276442646697
IDN.1.5_1,AcehSelatan,0.06249999999999999,0.05111807373707025,0.5127496436479572,0.2810844541665622,0,0.43154420812802813,Rendah,-0.13106065101568626,0.07887163725636823
IDN.1.6_1,AcehSingkil,0.01322992700729927,0.08884501480750245,0.47102827656595037,0.321523809312165,0,0.43154420812802813,Rendah,-0.1038660228241175,0.0021456098604409057
IDN.1.7_1,AcehTamiang,0.0009124087591240877,0.010858835143139189,0.22583446872986213,0.34319096616273,0,0.43154420812802813,Rendah,-0.22305579448309065,-0.14250991439919225
IDN.1.8_1,AcehTengah,0.05018248175182482,0.0666204210133134,0.5067887450989711,0.32740620722852737,0,0.43154420812802813,Rendah,-0.09024636531882935,0.052373460689202206
IDN.1.9_1,AcehTenggara,0.05018248175182482,0.06882598294246862,0.46924248567863136,0.30790847691712736,0,0.43154420812802813,Rendah,-0.12343621347684575,0.027672392945470442
IDN.10.10_1,Jepara,0.0022810218978102192,0.4735110233629483,0.46823763483263503,0.4588759171267294,1,0.5189097739859614,Tinggi,0.12204226456441725,-0.2427475528383365
IDN.10.11_1,Karanganyar,0.0009124087591240877,0.29713721618953604,0.26951264974118505,0.32537988633837195,0,0.43154420812802813,Rendah,-0.13374514709410878,-0.26451045260801764
IDN.10.12_1,Kebumen,0.002737226277372263,0.05570441404597376,0.3689953671828228,0.3495314229401066,0,0.43154420812802813,Rendah,-0.13763083833389428,-0.06337057219254802
IDN.10.13_1,Kendal,0.0031934306569343066,0.010858835143139189,0.1651827929595321,0.20194547044896355,0,0.43154420812802813,Rendah,-0.36917239800070906,-0.15770582701500385
IDN.10.14_1,Klaten,0.0031934306569343066,0.012339585389930897,0.29238958670081805,0.18960348378852426,0,0.43154420812802813,Rendah,-0.319376464809996,-0.06327009111982984
IDN.10.17_1,KotaSemarang,0.0,0.00493583415597236,0.6232273508105286,0.929654833979906,1,0.5189097739859614,Tinggi,0.4497869949336406,0.03304655645729884
IDN.10.19_1,Kudus,0.0,0.00493583415597236,0.3788616899041295,0.5882736936740507,1,0.5189097739859614,Tinggi,0.051024437605972306,-0.07695074913008504
IDN.10.1_1,Banjarnegara,0.019616788321167884,0.027865027371443956,0.40241288363415373,0.1965398471667939,0,0.43154420812802813,Rendah,-0.25817113751012155,0.012877770381951398
IDN.10.20_1,Magelang,0.0018248175182481751,0.13563672260612045,0.3528565146248872,0.28573017195182143,0,0.43154420812802813,Rendah,-0.17491397767961098,-0.10666533858295549
IDN.10.21_1,Pati,0.0013686131386861315,0.26999012833168806,0.434234461354438,0.37838072742858225,0,0.43154420812802813,Rendah,-0.02034890792613997,-0.13986970789150616
IDN.10.22_1,Pekalongan,0.0018248175182481751,0.007699901283316882,0.18827442221572277,0.20862577888321115,0,0.43154420812802813,Rendah,-0.35365095155631515,-0.14094658688941314
IDN.10.23_1,Pemalang,0.0018248175182481751,0.3089832181638697,0.4631173781853606,0.4140870546036182,1,0.5189097739859614,Tinggi,0.0342935058196252,-0.14722019001724868
IDN.10.24_1,Purbalingga,0.0009124087591240877,0.058242843040473835,0.2092636480216432,0.17195591564519158,0,0.43154420812802813,Rendah,-0.3595294072537844,-0.14642335034906145
IDN.10.25_1,Purworejo,0.005018248175182482,0.14001316222441593,0.559388293406865,0.3385661213875683,0,0.43154420812802813,Rendah,-0.032955780739739815,0.03214013064112839
IDN.10.26_1,Rembang,0.0018248175182481751,0.01006910167818361,0.547699621674963,0.3976633576396616,0,0.43154420812802813,Rendah,-0.02707819019967428,0.08212319225944101
IDN.10.27_1,Salatiga,0.0004562043795620438,0.013820335636722605,0.23486557423016685,0.31557076947964585,0,0.43154420812802813,Rendah,-0.24093084898837042,-0.13219186532339866
IDN.10.28_1,Semarang,0.015510948905109487,0.02998166690170639,0.29758099704527397,0.2658709886413974,0,0.43154420812802813,Rendah,-0.24881074077237975,-0.08006339184008579
IDN.10.29_1,Sragen,0.0004562043795620438,0.22309970384995065,0.4732888429288056,0.489357295868653,1,0.5189097739859614,Tinggi,0.07668324163761231,-0.10810668633625056
IDN.10.2_1,Banyumas,0.007755474452554745,0.2109246462652188,0.497168529706674,0.2976933704289559,0,0.43154420812802813,Rendah,-0.07554410909164289,-0.04309449564699247
IDN.10.30_1,Sukoharjo,0.0018248175182481751,0.10562685093780848,0.16617066879162556,0.17471764376764937,0,0.43154420812802813,Rendah,-0.363624305661222,-0.20413896077516186
IDN.10.31_1,Surakarta,0.0,0.33464955577492594,0.055248590825674626,0.13618313245714259,0,0.43154420812802813,Rendah,-0.3807020918973949,-0.4039234199593372
IDN.10.32_1,Tegal,0.002737226277372263,0.27965026089409106,0.42512132516849344,0.2733359181023233,0,0.43154420812802813,Rendah,-0.10930481297771233,-0.13034574751518746
IDN.10.33_1,Temanggung,0.0041058394160583935,0.055478775913129316,0.29911571734590947,0.27143795889888417,0,0.43154420812802813,Rendah,-0.2355278074568749,-0.09812025927167695
