id_kabupaten,nama_kabupaten,luas_wilayah_km2,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.9.27_1,WadukCirata,0.0011197049593187273,0.005015959872321021,0.6144194727501565,0.4708468643590141,0.054474708171206226,2,0.25834684220986043,Sedang,-0.04053000114725802,-0.05287660395639429
IDN.10.1_1,Banjarnegara,0.026003400020536978,0.020063839489284085,0.559298181862997,0.4413900893339708,0.042049876193845065,2,0.25834684220986043,Sedang,-0.09530520299851064,-0.0586537275837182
IDN.10.2_1,Banyumas,0.03149829950555889,0.008207934336525308,0.6291775088418955,0.5117176101124165,0.22243839169909208,2,0.25834684220986043,Sedang,0.035412457539680475,0.08000294038475873
IDN.10.3_1,Batang,0.019366704511761316,0.005927952576379389,0.44771036856651747,0.4166201692854403,0.06300508829691709,2,0.25834684220986043,Sedang,-0.18530379297274702,0.0009308047456282539
IDN.10.4_1,Blora,0.04419459744164178,0.0031919744642042863,0.6380934805709951,0.5744334659939758,0.19121734296831575,2,0.25834684220986043,Sedang,0.08075219950528156,0.06337437884138991
IDN.10.5_1,Boyolali,0.024614619709982542,0.004103967168262654,0.6713312346926231,0.5139619390375817,0.06636402939904885,2,0.25834684220986043,Sedang,0.03406016268226686,-0.0598677958470234
IDN.10.6_1,Brebes,0.03968690828477799,0.012311901504787962,0.6121745265036076,0.5653798325642186,0.17783542297160973,2,0.25834684220986043,Sedang,0.053975233808115086,0.058120295405999806
IDN.10.7_1,Cilacap,0.053314100726007056,0.01595987232102143,0.7000093606612887,0.5386170341939095,0.12812673707615344,2,0.25834684220986043,Sedang,0.08786239508306504,-0.024771367132088544
IDN.10.8_1,Demak,0.02255392247666121,0.001823985408116735,0.477435359328822,0.5120178767603543,0.13861867704280156,2,0.25834684220986043,Sedang,-0.0846418730461116,0.0721841694112547
IDN.10.9_1,Grobogan,0.04604721782205105,0.00045599635202918376,0.4594417366794351,0.6051046207730284,0.021400778210116732,2,0.25834684220986043,Sedang,-0.050935164094103924,-0.0016560087859157913
IDN.10.10_1,Jepara,0.02309091588589027,0.0027359781121751026,0.6078418782331627,0.6237806261739707,0.48119325551232167,0,0.3700323617136747,Tinggi,0.1460721742775285,0.32605462638051386
IDN.10.11_1,Karanganyar,0.018139984907801977,0.0013679890560875513,0.4612884137414102,0.5309668063846591,0.30739299610894943,2,0.25834684220986043,Sedang,-0.050941675407755294,0.22095180384367824
IDN.10.12_1,Kebumen,0.030225664187309303,0.0031919744642042863,0.5346538080898704,0.5477582896411325,0.06948304613674264,2,0.25834684220986043,Sedang,-0.03325866429055013,-0.00013023596078810817
IDN.10.13_1,Kendal,0.022577571006764587,0.00364797081623347,0.3843484056480975,0.4451483774433425,0.02529182879377432,2,0.25834684220986043,Sedang,-0.21512100891205577,-0.00015779821214895878
